ts,record_id,user_authority,user,direction,base_asset_amount,quote_asset_amount,mark_price_before,mark_price_after,fee,referrer_reward,referee_discount,token_discount,liquidation,market_index,oracle_price
2022-03-10 10:00:05-05:00,5351622,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),132878627305759,540908200,407046010541,407092744288,540908,0,0,0,False,11,405804830000
2022-03-10 10:00:05-05:00,5351623,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Long(),66957201432463,489200604,730597954912,730635769610,489200,0,0,0,False,4,730048550000
2022-03-10 10:00:05-05:00,5351624,9LMgCjBUjBM22w3nwxUP3jSrDnpg6Xf7Umt2ZFzq7zJ8,Amijo94DZqjtknzT2nPwTf8EPZCsDQ4YvjPX5yVg2E3c,PositionDirection.Long(),658582891252159,1857176630,281952699952,282039069784,1857176,0,0,0,False,7,281697190000
2022-03-10 10:00:05-05:00,5351625,6awBoNbzNwFkz2SbJqgWWfksY7YZxii4BBtcE7Yzb6wN,2QxmPu9LUQN8q9GM2wszHh4Ujp1CvRvnzHiN3eksegK4,PositionDirection.Long(),1352053222889562,13213000000,976816919579,977692133915,13213000,0,0,0,False,3,980159960000
2022-03-10 10:00:05-05:00,5351626,5hqNBVmwr6uMxvBbWoW9UinUBQNaKrXMbJLXJoxkB3n4,B3W3yb6pdXybRoa6yqn5f7mHSmmwM2x5PdPqG427pipy,PositionDirection.Long(),25016561835394332,2013838383,8048033082,8052008622,2013838,0,0,0,False,9,8033092200
2022-03-10 10:00:06-05:00,5351627,7AE8TKsxjxsYS2FDh7DipKU9vfiuk4L2um3m6wybvWYC,Hhhc7rJNesfDE2QP7Daq1yT56y5qVumJ8N7Vw5q3968X,PositionDirection.Long(),709305280478671,5183859231,730635769610,731036536665,5183859,0,0,0,False,4,730024820000
2022-03-10 10:00:06-05:00,5351628,CQbbxhXhP9hw5geiDsTKUZQzjDoq7Dq1iTJdbyTyKkph,3yEVgcf4k4DXuXJvSt8wBTVK2dGNej6TVCFhzvBd95Um,PositionDirection.Long(),21976455810146,214863644,977692133915,977706369481,214863,0,0,0,False,3,980294340000
2022-03-10 10:00:06-05:00,5351629,BYYAWHAJpxpfrtg2vMUx8TPDv6jtt2NUBcQfbe33ZKoY,DK8RcrPJ5rEWCFi2C2439Byx8ucQ6a59cvwsEeTbxyv6,PositionDirection.Long(),634945919269870,6209212736,977706369481,978117799142,6209212,0,0,0,False,3,980509210000
2022-03-10 10:00:08-05:00,5351630,CuTQJ2AZ8c3KA7HNnS1EUN5SA6tdYShaeqFZrDHwDRC4,ApaAgU9oosgfJQSP91RJgzwrKsivCufKByR6cR2Yts1P,PositionDirection.Long(),796748911159002,7795200811,978117799142,978634440749,7795200,0,0,0,False,3,982678750000
2022-03-10 10:00:08-05:00,5351631,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),104675756887755,1024428548,978634440749,978702346821,1024428,0,0,0,False,3,982678750000
2022-03-10 10:00:08-05:00,5351632,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),99869984527630,730114266,731036536665,731092991035,730114,0,0,0,False,4,730260700000
2022-03-10 10:00:08-05:00,5351633,BsFgtqoBYr3khsKzzrnBnbzNEKdSWU1H75GfECcMEsQY,2ss5b7W1FJw8kHiLSHQ9vBEHKavFm2a1ks3gDiopDcAA,PositionDirection.Long(),102799667874498,1006137043,978702346821,978769042701,1006137,0,0,0,False,3,982678750000
2022-03-10 10:00:08-05:00,5351634,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),289038916371317,1176803400,407092744288,407194427798,1176803,0,0,0,False,11,405794760000
2022-03-10 10:00:08-05:00,5351635,CQbbxhXhP9hw5geiDsTKUZQzjDoq7Dq1iTJdbyTyKkph,3yEVgcf4k4DXuXJvSt8wBTVK2dGNej6TVCFhzvBd95Um,PositionDirection.Long(),93812512663572,918236384,978769042701,978829913712,918236,0,0,0,False,3,982678750000
2022-03-10 10:00:08-05:00,5351636,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),5898185026529,16635209,282039069784,282039843480,16635,0,0,0,False,7,281901970000
2022-03-10 10:00:08-05:00,5351637,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Long(),444853522874012,754091130,169497850995,169531107910,754091,0,0,0,False,8,169169262000
2022-03-10 10:00:08-05:00,5351638,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),126403132010707,4682091500,3702625374328,3705564270897,4682091,0,0,0,False,5,3690656200000
2022-03-10 10:00:09-05:00,5351639,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Long(),264871314644501,449065504,169531107910,169550914141,449065,0,0,0,False,8,169169262000
2022-03-10 10:00:09-05:00,5351640,BsFgtqoBYr3khsKzzrnBnbzNEKdSWU1H75GfECcMEsQY,2ss5b7W1FJw8kHiLSHQ9vBEHKavFm2a1ks3gDiopDcAA,PositionDirection.Long(),56872806991645,556698542,978829913712,978866818860,556698,0,0,0,False,3,982405810000
2022-03-10 10:00:09-05:00,5351641,9ikWQfHTW1bmPjo4AYdkkHv1oTkyVcwnTRgXKUeFuwUx,8uZ9n9kekfcpwnA6b6hMs2TWF7R9RCLQWvJFqFDAUP3z,PositionDirection.Long(),8958905020530,87696009,978866818860,978872632544,87696,0,0,0,False,3,982733280000
2022-03-10 10:00:09-05:00,5351642,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),996703600890,9756462,978872632544,978873279336,9756,0,0,0,False,3,982733280000
2022-03-10 10:00:09-05:00,5351643,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),363856715828629,1026307752,282039843480,282087578675,1026307,0,0,0,False,7,281918390000
2022-03-10 10:00:11-05:00,5351644,85NM1BU9LMvCkZeMgMkaMgabXH6NsWuJxRTEAV7sqmqr,5jGTEnVThoTBVgUcaNonDjCrQYXVEA3bKYi7brPjgYcE,PositionDirection.Long(),49770692768886,487200050,978873279336,978905577906,487200,0,0,0,False,3,982733280000
2022-03-10 10:00:12-05:00,5351645,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,PositionDirection.Long(),119743962789188,1172226859,978905577906,978983292010,1172226,0,0,0,False,3,982733280000
2022-03-10 10:00:12-05:00,5351646,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),5980964025178134,855257300,14298565186,14300747529,855257,0,0,0,False,6,14295922500
2022-03-10 10:00:12-05:00,5351647,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),348766630697693,3414761829,978983292010,979209695083,3414761,0,0,0,False,3,982733280000
2022-03-10 10:00:12-05:00,5351648,B6kjyqPBcgKR7yeBFnyvXeCuBuQFerxeXSB1FvcCQpCQ,3JT76hZJgxsvD7MTAfeFVeTDVTpRYpWJ44Gat6kJMmCg,PositionDirection.Long(),7970865907136,78051698,979209695083,979214870317,78051,0,0,0,False,3,982733280000
2022-03-10 10:00:12-05:00,5351649,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),5397046276186904,434593786,8052008622,8052866687,434593,0,0,0,False,9,8039384300
2022-03-10 10:00:12-05:00,5351650,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),609646395086835,5970954970,979214870317,979610816212,5970954,0,0,0,False,3,982733280000
2022-03-10 10:00:12-05:00,5351651,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),149790517585839,1095171399,731092991035,731177676677,1095171,0,0,0,False,4,731383600000
2022-03-10 10:00:13-05:00,5351652,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,PositionDirection.Long(),40882303887262,400492900,979610816212,979637376556,400492,0,0,0,False,3,984015000000
2022-03-10 10:00:13-05:00,5351653,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),30998831661259,319646508,1031117768249,1031195493876,319646,0,0,0,False,12,1031852220000
2022-03-10 10:00:13-05:00,5351654,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,PositionDirection.Long(),20914298799963,204885709,979637376556,979650964540,204885,0,0,0,False,3,984015000000
2022-03-10 10:00:13-05:00,5351655,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,PositionDirection.Long(),1685737104282045,4757120000,282087578675,282308892594,4757120,0,0,0,False,7,282489260000
2022-03-10 10:00:13-05:00,5351656,9JYkdQkHpsKvahhLjrdPevjQ9YR5WhirDc8N7imwT7P1,2PhTT3abP2XPdjk8KXawH36yRrttxGBGezV5rGiRkcKN,PositionDirection.Long(),249670049842826,704881698,282308892594,282341692954,704881,0,0,0,False,7,282489260000
2022-03-10 10:00:13-05:00,5351657,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),162752693654848,1190086253,731177676677,731269707302,1190086,0,0,0,False,4,731485120000
2022-03-10 10:00:13-05:00,5351658,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),79997634889564,658969373,823711716330,823760422558,658969,0,0,0,False,0,822903460000
2022-03-10 10:00:13-05:00,5351659,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,PositionDirection.Long(),8985915992327,88030875,979650964540,979656802760,88030,0,0,0,False,3,984015000000
2022-03-10 10:00:13-05:00,5351660,sBReBfFPVXc62zNuca1aATmhUakeQcz56Fuaf3VaFJX,28AYRJsQedmmu2ivGdK1zAmferR8CMbZ1XhouxFqv4uL,PositionDirection.Long(),75779681968423,742399465,979656802760,979706039494,742399,0,0,0,False,3,984015000000
2022-03-10 10:00:15-05:00,5351661,Ca5Y8qCUvYfcayjUqJhTocNsfW2SiMEBy6oH5CWKt9Sr,Fe6M8t9bvS5EbcYFF1j3WHavbYEHaCkhXodG2HaNHaV6,PositionDirection.Long(),9958528055867,97564623,979706039494,979712510178,97564,0,0,0,False,3,984590600000
2022-03-10 10:00:16-05:00,5351662,B6kjyqPBcgKR7yeBFnyvXeCuBuQFerxeXSB1FvcCQpCQ,3JT76hZJgxsvD7MTAfeFVeTDVTpRYpWJ44Gat6kJMmCg,PositionDirection.Long(),9958462283129,97564623,979712510178,979718980882,97564,0,0,0,False,3,984590600000
2022-03-10 10:00:16-05:00,5351663,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),4629783300179903,341702863,7380191437,7380882298,341702,0,0,0,False,10,7362541200
2022-03-10 10:00:16-05:00,5351664,sBReBfFPVXc62zNuca1aATmhUakeQcz56Fuaf3VaFJX,28AYRJsQedmmu2ivGdK1zAmferR8CMbZ1XhouxFqv4uL,PositionDirection.Long(),94716831840055,927987927,979718980882,979780528190,927987,0,0,0,False,3,983964160000
2022-03-10 10:00:16-05:00,5351665,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),209607955450626,591839514,282341692954,282369234578,591839,0,0,0,False,7,282494400000
2022-03-10 10:00:16-05:00,5351666,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,PositionDirection.Long(),40827270341379,400023061,979780528190,979807059673,400023,0,0,0,False,3,983410400000
2022-03-10 10:00:16-05:00,5351667,B6kjyqPBcgKR7yeBFnyvXeCuBuQFerxeXSB1FvcCQpCQ,3JT76hZJgxsvD7MTAfeFVeTDVTpRYpWJ44Gat6kJMmCg,PositionDirection.Long(),9969264575384,97679882,979807059673,979813538334,97679,0,0,0,False,3,983410400000
2022-03-10 10:00:16-05:00,5351668,9ikWQfHTW1bmPjo4AYdkkHv1oTkyVcwnTRgXKUeFuwUx,8uZ9n9kekfcpwnA6b6hMs2TWF7R9RCLQWvJFqFDAUP3z,PositionDirection.Long(),9957435472020,97564623,979813538334,979820009372,97564,0,0,0,False,3,983410400000
2022-03-10 10:00:17-05:00,5351669,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,PositionDirection.Long(),10953103135680,107321086,979820009372,979827127539,107321,0,0,0,False,3,983410400000
2022-03-10 10:00:17-05:00,5351670,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),1379152892248404,111062856,8052866687,8053085978,111062,0,0,0,False,9,8039731300
2022-03-10 10:00:18-05:00,5351671,C5QshFTXo5KmfVdraDxNFhW8qs3DgMQG8oXTWkSF18Mc,ASWjkz6t9pfDj6LLpEQp1pkPa4CEWnGVzNmQ3mG3GNQ4,PositionDirection.Long(),42867101455721,420029460,979827127539,979854986616,420029,0,0,0,False,3,983410400000
2022-03-10 10:00:19-05:00,5351672,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),299816979396059,508376043,169550914141,169573337684,508376,0,0,0,False,8,169276593000
2022-03-10 10:00:19-05:00,5351673,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),199084099925160,1950864283,979854986616,979984385775,1950864,0,0,0,False,3,983410400000
2022-03-10 10:00:19-05:00,5351674,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),114228207369791,322553888,282369234578,282384245391,322553,0,0,0,False,7,282464340000
2022-03-10 10:00:21-05:00,5351675,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),1749608315943892,4942630466,282384245391,282614312369,4942630,0,0,0,False,7,282464340000
2022-03-10 10:00:21-05:00,5351676,BsFgtqoBYr3khsKzzrnBnbzNEKdSWU1H75GfECcMEsQY,2ss5b7W1FJw8kHiLSHQ9vBEHKavFm2a1ks3gDiopDcAA,PositionDirection.Long(),94692936741007,928005139,979984385775,980045942560,928005,0,0,0,False,3,983600640000
2022-03-10 10:00:21-05:00,5351677,sBReBfFPVXc62zNuca1aATmhUakeQcz56Fuaf3VaFJX,28AYRJsQedmmu2ivGdK1zAmferR8CMbZ1XhouxFqv4uL,PositionDirection.Long(),25883277744325,253670191,980045942560,980062769443,253670,0,0,0,False,3,983600640000
2022-03-10 10:00:21-05:00,5351678,C5QshFTXo5KmfVdraDxNFhW8qs3DgMQG8oXTWkSF18Mc,ASWjkz6t9pfDj6LLpEQp1pkPa4CEWnGVzNmQ3mG3GNQ4,PositionDirection.Long(),56862120477902,557294983,980062769443,980099737389,557294,0,0,0,False,3,983600640000
2022-03-10 10:00:21-05:00,5351679,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,PositionDirection.Long(),41771723415341,170095200,407194427798,407209126186,170095,0,0,0,False,11,406072370000
2022-03-10 10:00:21-05:00,5351680,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,PositionDirection.Long(),90587097469785,887870581,980099737389,980158635380,887870,0,0,0,False,3,983600640000
2022-03-10 10:00:21-05:00,5351681,Ca5Y8qCUvYfcayjUqJhTocNsfW2SiMEBy6oH5CWKt9Sr,Fe6M8t9bvS5EbcYFF1j3WHavbYEHaCkhXodG2HaNHaV6,PositionDirection.Long(),9965688776802,97679882,980158635380,980165115204,97679,0,0,0,False,3,983600640000
2022-03-10 10:00:21-05:00,5351682,BYYAWHAJpxpfrtg2vMUx8TPDv6jtt2NUBcQfbe33ZKoY,DK8RcrPJ5rEWCFi2C2439Byx8ucQ6a59cvwsEeTbxyv6,PositionDirection.Short(),42356937752477,415162095,980165115204,980137574603,415162,0,0,0,False,3,983600640000
2022-03-10 10:00:24-05:00,5351683,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),1229213310021185,98990806,8053085978,8053281435,98990,0,0,0,False,9,8036421900
2022-03-10 10:00:24-05:00,5351684,9ikWQfHTW1bmPjo4AYdkkHv1oTkyVcwnTRgXKUeFuwUx,8uZ9n9kekfcpwnA6b6hMs2TWF7R9RCLQWvJFqFDAUP3z,PositionDirection.Long(),20903625548158,204885709,980137574603,980151166054,204885,0,0,0,False,3,981505260000
2022-03-10 10:00:28-05:00,5351685,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),59991101445630,618670660,1031195493876,1031345938894,618670,0,0,0,False,12,1030850000000
2022-03-10 10:00:28-05:00,5351686,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,PositionDirection.Long(),1990806295090,19512924,980151166054,980152460483,19512,0,0,0,False,3,981505260000
2022-03-10 10:00:28-05:00,5351687,C5QshFTXo5KmfVdraDxNFhW8qs3DgMQG8oXTWkSF18Mc,ASWjkz6t9pfDj6LLpEQp1pkPa4CEWnGVzNmQ3mG3GNQ4,PositionDirection.Long(),8958622114675,87808416,980152460483,980158285441,87808,0,0,0,False,3,981505260000
2022-03-10 10:00:28-05:00,5351688,HpjmrE69DTK9F4KK3Ph5QrJbnZF8n3hmuJt6c5KVZDYZ,DnbDD6deFUkm1qeEfZT3M9GVNtzu8e2GpdXzNKBfTT11,PositionDirection.Long(),2258604674685,586935700,25983823533923,25989477509085,586935,0,0,0,False,2,25966862900000
2022-03-10 10:00:29-05:00,5351689,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,PositionDirection.Long(),72751154813624,713093679,980158285441,980205590663,713093,0,0,0,False,3,982352690000
2022-03-10 10:00:29-05:00,5351690,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,PositionDirection.Long(),5972091426274,58538890,980205590663,980209474068,58538,0,0,0,False,3,982352690000
2022-03-10 10:00:31-05:00,5351691,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),299777334385080,508376043,169573337684,169595762710,508376,0,0,0,False,8,168972224000
2022-03-10 10:00:31-05:00,5351692,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),319227118489706,902248573,282614312369,282656319875,902248,0,0,0,False,7,282464820000
2022-03-10 10:00:32-05:00,5351693,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),103838344678299,293512739,282656319875,282669986115,293512,0,0,0,False,7,282464820000
2022-03-10 10:00:32-05:00,5351694,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),35990460392848,371202396,1031345938894,1031436211173,371202,0,0,0,False,12,1029866910000
2022-03-10 10:00:32-05:00,5351695,B6kjyqPBcgKR7yeBFnyvXeCuBuQFerxeXSB1FvcCQpCQ,3JT76hZJgxsvD7MTAfeFVeTDVTpRYpWJ44Gat6kJMmCg,PositionDirection.Short(),6997234936206,68587400,980209474068,980204924057,68587,0,0,0,False,3,982352690000
2022-03-10 10:00:32-05:00,5351696,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Long(),296740516106663,503292282,169595762710,169617964947,503292,0,0,0,False,8,168972224000
2022-03-10 10:00:32-05:00,5351697,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Long(),273418050606724,772919965,282669986115,282705975604,772919,0,0,0,False,7,282464820000
2022-03-10 10:00:33-05:00,5351698,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Long(),363996599913317,1029127354,282705975604,282753898439,1029127,0,0,0,False,7,282464820000
2022-03-10 10:00:36-05:00,5351699,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,PositionDirection.Long(),37867958684185,371188258,980204924057,980229548394,371188,0,0,0,False,3,983532690000
2022-03-10 10:00:36-05:00,5351700,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Short(),218858330740711,1802722500,823760422558,823627181829,1802722,0,0,0,False,0,821231870000
2022-03-10 10:00:36-05:00,5351701,K1MnQj3TvP9LDEQuVj1mtVALd3jDZf9TDftytJ1TrUK,4RZB1NYzLiXSmUCpMzw5ttLohMQoMpyygdTq1pG6A5L1,PositionDirection.Long(),204020033586927,2000000000,980229548394,980362232145,2000000,0,0,0,False,3,982117630000
2022-03-10 10:00:37-05:00,5351702,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),3027487721281519,432970100,14300747529,14301852393,432970,0,0,0,False,6,14254283300
2022-03-10 10:00:39-05:00,5351703,sBReBfFPVXc62zNuca1aATmhUakeQcz56Fuaf3VaFJX,28AYRJsQedmmu2ivGdK1zAmferR8CMbZ1XhouxFqv4uL,PositionDirection.Long(),14945479516376,146520563,980362232145,980371952947,146520,0,0,0,False,3,982117630000
2022-03-10 10:00:39-05:00,5351704,CQbbxhXhP9hw5geiDsTKUZQzjDoq7Dq1iTJdbyTyKkph,3yEVgcf4k4DXuXJvSt8wBTVK2dGNej6TVCFhzvBd95Um,PositionDirection.Long(),7981604490534,78249619,980371952947,980377144382,78249,0,0,0,False,3,982117630000
2022-03-10 10:00:39-05:00,5351705,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),59977101191345,618670660,1031436211173,1031586673749,618670,0,0,0,False,12,1029274890000
2022-03-10 10:00:39-05:00,5351706,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),1499565354401,389757353,25989477509085,25993232397150,389757,0,0,0,False,2,25933579100000
2022-03-10 10:00:39-05:00,5351707,B6kjyqPBcgKR7yeBFnyvXeCuBuQFerxeXSB1FvcCQpCQ,3JT76hZJgxsvD7MTAfeFVeTDVTpRYpWJ44Gat6kJMmCg,PositionDirection.Long(),6998370171117,68610581,980377144382,980381696330,68610,0,0,0,False,3,984731510000
2022-03-10 10:00:43-05:00,5351708,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),104489204922580,1024428548,980381696330,980449662993,1024428,0,0,0,False,3,984731510000
2022-03-10 10:00:43-05:00,5351709,F5BMRPmj54MmKRvmmhYETmfyhBYjiJo3qzM5YZpQnCup,7gWxZS93DXQCTxwvynyyArkSzGdcDyHZXNDyLmXN4JaH,PositionDirection.Long(),4209426793411784,310706059,7380882298,7381510517,310706,0,0,0,False,10,7349318500
