ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-03-13 18:16:32-04:00,317940,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,0,205934171689371,-107576862658835064,495685840302044,1647205206,1567306979997020,495877270100794
2022-03-13 18:16:32-04:00,317941,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,1,125274498464149,-85000013545934,484545091399052459,1647205627,1036349434319393902,484692473138464125
2022-03-13 18:16:32-04:00,317942,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,3,16116173350000,4000000000000000,-250181402105803,1647205222,-250584306439553,-309581525231131
2022-03-13 18:19:24-04:00,317943,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,5,17489358763964,-673050216866017,1671486289015548,0,3303634163589345,1674084811135547
2022-03-13 18:19:24-04:00,317944,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,9,21946240979033,-312081133393837672,1731189953632,1647201647,1738222176548,1738222176548
2022-03-13 18:19:24-04:00,317945,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,6,19268074083175,-212060450635927512,11539313752016,1647201603,13763606120110,11548399875348
2022-03-13 18:19:24-04:00,317946,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,7,28284308258980,-9133782003142061,262048301660231,1647201608,264808113219706,262357968655231
2022-03-13 18:19:24-04:00,317947,DRifT3nJiLPv9FXjDBBDapL6zCxbUgX5uNyW3mrSv2UG,Er4zVVgH2xEzooSyrPqM3JaSfmG1qDGPPrikVDVYJSma,8,5546517865699,-8399575707751036,93965436582939,1647201615,174478585493533,94031469892938
2022-03-13 18:19:41-04:00,317948,2PaU65RnsW1F8PapeJmZXqowmp1YSJ1LPvoRwfqRUPqz,HsPHAGRDn3TN988dMs69cs78iDmAQNfVB6vG151NgAzV,2,828163344074,-4440338552527,39774931141531875,1647199274,50350316238219789,39793582046958958
2022-03-13 18:19:41-04:00,317949,2PaU65RnsW1F8PapeJmZXqowmp1YSJ1LPvoRwfqRUPqz,HsPHAGRDn3TN988dMs69cs78iDmAQNfVB6vG151NgAzV,1,1187107578985,-240010325446,484197866259872876,1647196184,1036349434319393902,484692473138464125
2022-03-13 18:20:06-04:00,317950,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,0,28877112764390,-6001157164847068,495396077691211,1647201637,1567306979997020,495877270100794
2022-03-13 18:22:27-04:00,317951,6UXqfsrTD2LR8qknanecMAYJCrXrH4dFXikaXovijnwp,DAsAJynKYM36yMhzcPkT6HrDrsMbUMh9BCaHLm13djYM,4,1666464413449,-220900000000000,99175790725237,1647201604,266537619039076,99930188377319
2022-03-13 18:22:43-04:00,317952,HsyDnukvkQBmwe1H2HAPMTjKbyaEUq1EcEp4a82gGY7s,46Qeorsox9tUZsfmD8xbQqJ76nSzRGNXXXoKFHoSUu9H,4,819275850161,-108600000000000,99175790725237,1647201604,266537619039076,99930188377319
2022-03-13 18:22:50-04:00,317953,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,4,1656657243972,-219600000000000,99175790725237,1647201604,266537619039076,99930188377319
2022-03-13 18:30:45-04:00,317954,deadDBsCwgCDZJwRib6hrP3of4VgLh2ZyY7Z4wpFMVd,8Ur3BSqf6VK4vs4eZNwoGB8QNyPmpC7NM4xHV28hevwM,7,-54477799008,5335886535868,263787143252625,1647176409,264808113219706,262357968655231
2022-03-13 18:30:45-04:00,317955,deadDBsCwgCDZJwRib6hrP3of4VgLh2ZyY7Z4wpFMVd,8Ur3BSqf6VK4vs4eZNwoGB8QNyPmpC7NM4xHV28hevwM,3,52218,862470,-244529779342056,1647176405,-250584306439553,-309581525231131
2022-03-13 18:30:45-04:00,317956,deadDBsCwgCDZJwRib6hrP3of4VgLh2ZyY7Z4wpFMVd,8Ur3BSqf6VK4vs4eZNwoGB8QNyPmpC7NM4xHV28hevwM,9,43720813070,-319682680684505,1724545860716,1647176407,1738222176548,1738222176548
2022-03-13 18:30:45-04:00,317957,deadDBsCwgCDZJwRib6hrP3of4VgLh2ZyY7Z4wpFMVd,8Ur3BSqf6VK4vs4eZNwoGB8QNyPmpC7NM4xHV28hevwM,4,-60561795267,2820533431046,264390443806163,1647176406,266537619039076,99930188377319
2022-03-13 18:33:02-04:00,317958,2k7SwgVwjdfCmTpSmzSAe91nmJko6e9jjdLvQKN222r8,TSDWTGJkUBdYAaGLhGcRtEcB6vhP4xwDPxFWzn2t6jZ,11,940647772550,-926914712316338,113404470860319,1647205264,113505952448652,113505952448652
2022-03-13 18:33:56-04:00,317959,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,0,4086285942178,-849200000000000,495396077691211,1647201637,1567306979997020,495877270100794
2022-03-13 18:33:56-04:00,317960,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,3,2752582677650,330100000000000,-249750443162470,1647201608,-250584306439553,-309581525231131
2022-03-13 18:33:56-04:00,317961,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,4,214248933191,-28400000000000,99175790725237,1647201604,266537619039076,99930188377319
2022-03-13 18:34:42-04:00,317962,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,12,51528181,-11959043438,95533911685534,1647201615,110353203197052,95964783787617
2022-03-13 18:34:42-04:00,317963,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,9,2937074,-41765953631,1731189953632,1647201647,1738222176548,1738222176548
2022-03-13 18:34:42-04:00,317964,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,7,26481420,-8551579844,262048301660231,1647201608,264808113219706,262357968655231
2022-03-13 18:34:42-04:00,317965,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,8,214094,-324222646,93965436582939,1647201615,174478585493533,94031469892938
2022-03-13 18:34:42-04:00,317966,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,10,423948373978,-10800808224328270,2402114338216,1647201936,2406039492382,2406039492382
2022-03-13 18:36:01-04:00,317967,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,J4kGq2xVmSku73SfzjExKgpdJgjfZ6HBFvgKBsxsmPvr,3,1049881206041,50000000000000,-248484544027471,0,-250584306439553,-309581525231131
2022-03-13 18:36:01-04:00,317968,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,J4kGq2xVmSku73SfzjExKgpdJgjfZ6HBFvgKBsxsmPvr,12,3672053693384,-657906427974352,95406641544701,1647194730,110353203197052,95964783787617
2022-03-13 18:36:01-04:00,317969,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,J4kGq2xVmSku73SfzjExKgpdJgjfZ6HBFvgKBsxsmPvr,4,-4076836626079,318099343697434,265255995324078,1647194510,266537619039076,99930188377319
2022-03-13 18:37:09-04:00,317970,6Rk6wVu6pCDFwEWDbiY8wS93nDghyHP9kzdUEa6eFRRq,B5v7eFjSX6dDt1kt84Uvtqmrn7STbQPMbFMvjH6WGXJg,1,-143461041704,97339766973,1036202052579982236,1647205627,1036349434319393902,484692473138464125
2022-03-13 18:40:35-04:00,317971,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,10,4233634954362481,-1475849949902885824,2119178693651,1646971320,2406039492382,2406039492382
2022-03-13 18:40:35-04:00,317972,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,12,111201482200696,-1336284534815582,87643091864718,1646971270,110353203197052,95964783787617
2022-03-13 18:40:35-04:00,317973,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,3,1729119252715687,5446239687859690,-218835442052073,1646971203,-250584306439553,-309581525231131
2022-03-13 18:40:35-04:00,317974,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,9,1852440095708613,-1132925053990290780,1574712676146,1646971735,1738222176548,1738222176548
2022-03-13 18:40:35-04:00,317975,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,11,1275213493330468,-10510795693354893,101373536116588,1646971300,113505952448652,113505952448652
2022-03-13 18:41:06-04:00,317976,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,0,23377237078998,-525605130129239,491429589562887,1647061285,1567306979997020,495877270100794
2022-03-13 18:41:06-04:00,317977,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,6,8778848329994,-4175556270444476,11338156071615,1647061312,13763606120110,11548399875348
2022-03-13 18:41:06-04:00,317978,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,5,42663679155640,-154183745184126,1646414138650136,1647061278,3303634163589345,1674084811135547
2022-03-13 18:41:06-04:00,317979,876wa5PBZp4MSVvrDkaV9ypDbhU6WMQrQtj1Vw3x82LK,FuHv6JZgN4AuXKHv6hEW5Xk9jf6D2EZtcj9FhkG4w1K5,8,9185038719856,-1754147584696264,93507851538360,1647061291,174478585493533,94031469892938
2022-03-13 18:44:48-04:00,317980,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,0,3737815165,-776781821886,495396077691211,1647201637,1567306979997020,495877270100794
2022-03-13 18:44:48-04:00,317981,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,3,-604480567,-72491568318,-308747661954048,1647201608,-250584306439553,-309581525231131
2022-03-13 18:44:48-04:00,317982,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,8,416073211848,-630095949839149,93965436582939,1647201615,174478585493533,94031469892938
2022-03-13 18:44:48-04:00,317983,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,7,58272872651063,-18817915241843280,262048301660231,1647201608,264808113219706,262357968655231
2022-03-13 18:44:48-04:00,317984,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,11,26842917475921,-5510304438537949,113018812077819,1647201608,113505952448652,113505952448652
2022-03-13 18:48:55-04:00,317985,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,3,5632785277279,675504657907911,-249750443162470,1647201608,-250584306439553,-309581525231131
2022-03-13 18:48:55-04:00,317986,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,0,591866663787,-123000000000000,495396077691211,1647201637,1567306979997020,495877270100794
2022-03-13 18:48:55-04:00,317987,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,4,23460258184446,-3109800000000000,99175790725237,1647201604,266537619039076,99930188377319
2022-03-13 18:49:15-04:00,317988,8RcYLmYTfM9ZDc6PfMwWNyP6kMR3iQVe1LG4oki9vPyY,6yFk6njbYJMH3Nw9KMUbDFwFRbs2mWouU2dAxbckCT4C,3,10825040069221,221001667681995,-245686135225389,0,-250584306439553,-309581525231131
2022-03-13 18:49:20-04:00,317989,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,10,17691746403742,-450727427650864424,2402114338216,1647201936,2406039492382,2406039492382
2022-03-13 18:49:20-04:00,317990,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,11,12248717401757,-2514412299849556,113018812077819,1647201608,113505952448652,113505952448652
2022-03-13 18:49:20-04:00,317991,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,9,733091825573,-10424752376745716,1731189953632,1647201647,1738222176548,1738222176548
2022-03-13 18:49:20-04:00,317992,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,12,434342256908,-100805379324589,95533911685534,1647201615,110353203197052,95964783787617
2022-03-13 18:49:20-04:00,317993,B8cdnwpy5FdDRNX2Wp5Zeux95e53A9cUfdHd5MEdPdTz,H7UUFDuCw2SKvR7q1wojqRLJ1gRCgxQcFhpqsbNtEveT,0,4336730116,-901246576236,495396077691211,1647201637,1567306979997020,495877270100794
2022-03-13 18:49:22-04:00,317994,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,4,119987700961294,-15905100000000000,99175790725237,1647201604,266537619039076,99930188377319
2022-03-13 18:49:22-04:00,317995,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,3,3623135938925,434500000000000,-249750443162470,1647201608,-250584306439553,-309581525231131
2022-03-13 18:49:22-04:00,317996,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,0,2424728551888,-503900000000000,495396077691211,0,1567306979997020,495877270100794
2022-03-13 18:49:25-04:00,317997,6eEifGxGRBnXV5EW2BwmCj8pa67znMjet98Nsq11LCsd,Dd4UCEX7tm6Q82SdSSFX9wBcJNw5TwKu8EyGjvxi9FVc,7,-29709103191711,134810180041453,242770383441008,0,264808113219706,262357968655231
2022-03-13 18:49:28-04:00,317998,CnCR7sCivYqgRiT2j2mjETnCRHg9KCqFyoVFLd9C1mQY,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,8,151314874498,-229149310402007,93965436582939,1647201615,174478585493533,94031469892938
2022-03-13 18:49:28-04:00,317999,CnCR7sCivYqgRiT2j2mjETnCRHg9KCqFyoVFLd9C1mQY,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,10,35911931005799,-914917720095473309,2402114338216,1647201936,2406039492382,2406039492382
2022-03-13 18:49:28-04:00,318000,CnCR7sCivYqgRiT2j2mjETnCRHg9KCqFyoVFLd9C1mQY,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,6,643298513621,-7080010804559255,11539313752016,1647201603,13763606120110,11548399875348
2022-03-13 18:49:28-04:00,318001,CnCR7sCivYqgRiT2j2mjETnCRHg9KCqFyoVFLd9C1mQY,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,9,491624135464,-6991020354968641,1731189953632,1647201647,1738222176548,1738222176548
2022-03-13 18:49:28-04:00,318002,CnCR7sCivYqgRiT2j2mjETnCRHg9KCqFyoVFLd9C1mQY,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,12,520532571723,-120809068214623,95533911685534,1647201615,110353203197052,95964783787617
2022-03-13 18:49:28-04:00,318003,DrifTBDEyRjE8LTpSnyPEwb6NwvRUUXBr5KvcuBtqzzr,2QHE6HizrcupQbpgB7Da98igTD3VUQirvrW3qFo81E1n,12,6193016593431,-1437321321917147,95533911685534,0,110353203197052,95964783787617
2022-03-13 18:49:28-04:00,318004,DrifTBDEyRjE8LTpSnyPEwb6NwvRUUXBr5KvcuBtqzzr,2QHE6HizrcupQbpgB7Da98igTD3VUQirvrW3qFo81E1n,11,34454530829981,-7072813688396351,113018812077819,1647201608,113505952448652,113505952448652
2022-03-13 18:49:28-04:00,318005,DrifTBDEyRjE8LTpSnyPEwb6NwvRUUXBr5KvcuBtqzzr,2QHE6HizrcupQbpgB7Da98igTD3VUQirvrW3qFo81E1n,10,-460,11737312,2402114338216,1647201936,2406039492382,2406039492382
2022-03-13 18:49:30-04:00,318006,7RHNnuw1ieKfACoTy36wQwug15f5NHBe19hdrtQeAx7y,GTCnYowNfhKneVu7BHYwnGZ2v65YV4jqZvDi8VShij5,7,1146785797,-37373689343,259289537847323,1647093606,264808113219706,262357968655231
2022-03-13 18:49:30-04:00,318007,7RHNnuw1ieKfACoTy36wQwug15f5NHBe19hdrtQeAx7y,GTCnYowNfhKneVu7BHYwnGZ2v65YV4jqZvDi8VShij5,9,441666,-919513232,1690189551138,1647093632,1738222176548,1738222176548
2022-03-13 18:49:30-04:00,318008,7RHNnuw1ieKfACoTy36wQwug15f5NHBe19hdrtQeAx7y,GTCnYowNfhKneVu7BHYwnGZ2v65YV4jqZvDi8VShij5,10,337177494,-336497937293,2305837542390,1647093603,2406039492382,2406039492382
2022-03-13 18:49:30-04:00,318009,7RHNnuw1ieKfACoTy36wQwug15f5NHBe19hdrtQeAx7y,GTCnYowNfhKneVu7BHYwnGZ2v65YV4jqZvDi8VShij5,12,247456094,-7395245970,92618632815542,1647093633,110353203197052,95964783787617
2022-03-13 18:49:30-04:00,318010,bRjBuWTsf59CLaU1GXgyCVEUYcvLGNkaAPdFXeFjrUN,E4Cg1W5Ewr5sRdUbzYRGy9TtRsKEHF9oMHiimrCoz6RB,0,2371890505,-492919351549,495396077691211,1647201637,1567306979997020,495877270100794
2022-03-13 18:49:30-04:00,318011,bRjBuWTsf59CLaU1GXgyCVEUYcvLGNkaAPdFXeFjrUN,E4Cg1W5Ewr5sRdUbzYRGy9TtRsKEHF9oMHiimrCoz6RB,3,-1225956904,-147021332869,-308747661954048,1647201608,-250584306439553,-309581525231131
2022-03-13 18:49:30-04:00,318012,bRjBuWTsf59CLaU1GXgyCVEUYcvLGNkaAPdFXeFjrUN,E4Cg1W5Ewr5sRdUbzYRGy9TtRsKEHF9oMHiimrCoz6RB,7,18623368692519,-6013998583387846,262048301660231,1647201608,264808113219706,262357968655231
2022-03-13 18:49:30-04:00,318013,bRjBuWTsf59CLaU1GXgyCVEUYcvLGNkaAPdFXeFjrUN,E4Cg1W5Ewr5sRdUbzYRGy9TtRsKEHF9oMHiimrCoz6RB,8,828995670243,-1255420438950556,93965436582939,1647201615,174478585493533,94031469892938
2022-03-13 18:49:30-04:00,318014,bRjBuWTsf59CLaU1GXgyCVEUYcvLGNkaAPdFXeFjrUN,E4Cg1W5Ewr5sRdUbzYRGy9TtRsKEHF9oMHiimrCoz6RB,10,51302123295633,-1307009129476146850,2402114338216,1647201936,2406039492382,2406039492382
2022-03-13 18:49:39-04:00,318015,7VoWh53qjN56z6aatMVWgfVUcJxm31YWht4TFe9KBmH7,6GXMNgBYmZMvhwTdtU3CG1puRDQPQtvKKSisVG4Ey2Y8,7,780124867089315,-18054278043433142,258036971353580,1647014422,264808113219706,262357968655231
2022-03-13 18:49:39-04:00,318016,7VoWh53qjN56z6aatMVWgfVUcJxm31YWht4TFe9KBmH7,6GXMNgBYmZMvhwTdtU3CG1puRDQPQtvKKSisVG4Ey2Y8,6,976539273489859,-318791009065202910,11242074023702,1647014426,13763606120110,11548399875348
2022-03-13 18:49:39-04:00,318017,7VoWh53qjN56z6aatMVWgfVUcJxm31YWht4TFe9KBmH7,6GXMNgBYmZMvhwTdtU3CG1puRDQPQtvKKSisVG4Ey2Y8,4,35129673449720,-268593916372147,86851085944840,0,266537619039076,99930188377319
2022-03-13 18:49:45-04:00,318018,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,10,213237612652521,-563041146281503030,2368167018219,1647162489,2406039492382,2406039492382
2022-03-13 18:49:45-04:00,318019,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,8,1270645262715,-286950899878943,93588660595859,0,174478585493533,94031469892938
2022-03-13 18:49:46-04:00,318020,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,8,9047047,-2792855968,93707534567108,1647176403,174478585493533,94031469892938
2022-03-13 18:49:46-04:00,318021,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,12,1210552761,-121935975248,94972006423452,1647176412,110353203197052,95964783787617
2022-03-13 18:49:46-04:00,318022,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,9,2981,-21803125,1724545860716,1647176407,1738222176548,1738222176548
2022-03-13 18:49:46-04:00,318023,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,7,36383779,-3563648363,261336998688150,1647176409,264808113219706,262357968655231
2022-03-13 18:49:46-04:00,318024,68shHaT6ygMPydKb7QHc5kRbLCnsQi7q9JUefssi3T7c,4amQXSREHJrZhyQckoKrcjN1ERsoxABf3DXA3tG8Kznh,3,2842364,46946102,-244529779342056,1647176405,-250584306439553,-309581525231131
2022-03-13 18:49:51-04:00,318025,Eo5LYLiUCspbrK13ker5skq9kMjnpUJEJPSbRDWjH6V4,GefeNAw5BdDkibatZknZVGsLhkfc8wfxriEfjHNpvMPm,0,43922401698537,-1219481202815696,492275541628299,1647147605,1567306979997020,495877270100794
2022-03-13 18:49:53-04:00,318026,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,0,143610348001625,-29844682738465885,495396077691211,1647201637,1567306979997020,495877270100794
2022-03-13 18:49:53-04:00,318027,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,4,100525359238355,-13325248158040177,99175790725237,1647201604,266537619039076,99930188377319
2022-03-13 18:49:57-04:00,318028,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,7,6199278590832,-251985835000151,259897799181487,1647129620,264808113219706,262357968655231
2022-03-13 18:49:57-04:00,318029,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,4,7126649396248,-149973922046360,95178262643160,1647129662,266537619039076,99930188377319
2022-03-13 18:49:57-04:00,318030,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,3,8663835795915,71049533706377,-238390228105809,1647129659,-250584306439553,-309581525231131
2022-03-13 18:49:57-04:00,318031,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,10,18233396471839,-28965904465547732,2343091703220,1647129650,2406039492382,2406039492382
2022-03-13 18:49:57-04:00,318032,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,GWacgmjzoK5PCKmNFfchX4Kr4vsa7AfaRwgXvWNeBJqM,6,13019900361092,-11946879301379514,11439418274106,1647129630,13763606120110,11548399875348
2022-03-13 18:50:00-04:00,318033,AL8JFS4gjaQx89f9j8wtaNJgV76K8bw1ugvNtgvhgAnb,HJYvG2kGKe8kXgtZSWTWwTmSjxA3XUeCvyT7acoKtS1C,0,-14435772287490,3000000000000000,1566825787587437,1647201637,1567306979997020,495877270100794
2022-03-13 18:50:00-04:00,318034,AL8JFS4gjaQx89f9j8wtaNJgV76K8bw1ugvNtgvhgAnb,HJYvG2kGKe8kXgtZSWTWwTmSjxA3XUeCvyT7acoKtS1C,4,-11315964781230,1500000000000000,265783221386994,1647201604,266537619039076,99930188377319
2022-03-13 18:50:00-04:00,318035,B6Wc3euMqUf6QjzCqDtNeAEUM7MvADFaiReEq9VYH2Qg,2pzhsqXYd5u7h4xTN8bMS3GbicVnJ6KY3MQn7spSXroA,0,-15200638539754,51288869418895,1537669675232890,1646679619,1567306979997020,495877270100794
