,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
9049,5FyVGkFHTSpxTLgkKVDdwF45RRqGee1fHjZPgpnDYk4L,FqXpABW1Qh3JeWD3vkSW8xge4rwqtwDDQxzamVhKeFvu,,,,,,
9050,EToi5ZRjg17XWkerCZqYB2dddiax3G1Pe5o3GPqq8wjw,ButZiPuL1jEafYVTCnd5m2JopfXaRJHCyQJganniDM1U,,,,,,
9051,5UjcLk2DQcEhUMcQ8d3RUVMakrE9aTkRyNYrykMqy1Ze,2BXaFKsi4eKNJcMx7RsdgJS9nmwqGkVWGrfm39zKbHws,,,,,,
9052,EPcSfuazPj3GvzebVes7fVohuMTfPZoDtvVpqE7HpZbc,7EVV5FCjqsskFUbrafjwfekWm3uRHXzXbtvJYF9H9ZoT,,,,,,
9053,DAUK5F6P6JTpWZjU4Ra1ySRuY8J9mPmwJCZ2Qf2sUewP,64ULdb41AaUWuJ5irmjWqHFHcg6nV7NaQQbDqSoLNBiG,,,,,,
9054,Dn1KtDnVmj87uPSQvGnKVdSKAAdxnmQqTpHEc2JQcQ9H,2KmyCNwpZg6B6aqF126QzVxyd9quVKob8RZQ9DNxxDxU,,,,,,
9055,3YNucnqCP6neAgobuCmuZpdvtW2gpoi8caWm1iYZw7uR,Hr3RkhhLLPoVmSQeXcbdQ5xtHvxRWAvK27VshKkpxpB3,,,,,,
9056,HB5HKQPrHa5r4bu2extfBohAPKrTKdeBVYqzXz6AAw2g,DqyYtv2iP24KAV1tUT4NMUz2ZH4HeCWY7bRoRfgCiTvo,,,,,,
9057,G2xLae3pG4VHTjB3JrSL8mzUkj5teSUfDAL2W75TsZAM,72q7cbiMvvTxU2AySwuTymBJFLjwgPB9YEHKFNwjFeAb,,,,,,
9058,Gcx4eQW6mnSDdATFV8xdN4Mx3E5AXp6mHyxJWhBkADRG,6QTcbguMxvdHU12PNYZmPaGMCryzvz5jrxwQizbSAjPK,,,,,,
9059,F78cnRDQfvqoR4BXMRvemK6KRBpi442UjpoYhXwgwi1V,5xQ35iwS5jHGbg73a1pfVGS5c3So9763d2maXbYdJvdt,,,,,,
9060,2R3oCt4aUcxCjVQweU16dK8Hdg6L8uXJcVEoSw1TGA18,BaJvLtWfbGqtSkqw9GyCYHv1mueLuuM7hxf3x2JjZPw5,0.0,0.0,4244.28,42.4475465661973,15.20192350063319,99.98881780790344
9061,DcSbvyRXKs1YNdRMsnvzbNVTD7tsNE6eygo9RCZLc9zv,EAkVdigaFHP3zUoaQnj6pmWsQ5y1fAN6haExouMBvBdq,,,,,,
9062,C54j9MaVrTjVEN1SdW7PW3am6sm6caTSkHKPQG5otWN4,23yXXYMLw93VoxE1FBAydj8XB2KCz9mGPwBQPWfYL6Wf,,,,,,
9063,FWTRA3rhGe8vPKxE9bFb9Y7Xa38RUbgxX6uBkiNWwY3L,J9D237UfkTb7roT4hFVXZR9EKZxqrH4NJTKZmCCFZjcf,,,,,,
9064,HpuY8KEdE7D7QQyAHaMN64fEkXuYbBA2yby5ew5KgEg2,3TV1zy9TqU7W3u5sfCWixNmBAjSYebsuZRSjCwD9mEkF,,,,,,
9065,GTGy7QKMQ7HbWi27QZBS7j8nvp3Eh4QoGFzejE3ziWwd,HSN9WRtZqfDFcTxc3wQH34AF53VShFD29XzUEQ9ScDvW,,,,,,
9066,CrFzLsDZhyH9Xmm4ymTrsDp45asunRKpCEQ2jj3bXwgj,DVFpyYYg1SMxDnW6fqPsg5MCdZryU59tqGkfFuYzrRSR,,,,,,
9067,ArpQEQ6Cqp1qTxmWnJMBMAiMxKYiiPXrHF2Q3MphCaxB,A1ibHDNfCg4HR9ZDA9Rcv2taq38iWeZLE3TAEgHfs9ir,0.0,0.0,0.0,-2.66295472e-05,3.29440492312201,0.0
9068,7ELdGutynwvYB42yKNgmbFrRTVAUeqeBET9z4a66Mvhn,J4hH3HNBhmEH571uooeoS865vwv7ShEKzWDXm65NpMCh,,,,,,
9069,DhbPo3tagmwsVNduq4msqt1H6YQCdXQ9wb3NCLurYqpp,8HARJChJQKfwW2JNdcxyqVTfoDn7LHW7FqEsJNo6yFSb,,,,,,
9070,6iA8cMr1axTw8FVwYavGpTczwhpesLZrm4EnEYqm9b81,55a9UhXcYToFVcnnmzrpqtiGiGgxhKKtWzGpFJ1C2DUm,0.0,0.0,74.99,0.313076709577,-2.97066088322056,239.52596186832128
9071,CUiM5gvuL7dbe1PYcA2DRSwWzCZ8A7jQmJxj6td8jhcY,HWB8kwGt5PD1eZd1ndFiZDwHgi1uNtDkL963qEpgLzyH,,,,,,
9072,72J8g5q3iesb6ysaCeLhk183x8GTwNchHTyqC3dgGPh7,EimqbbHPEHj1rpnmJZcpVQm6qBcVJVVwziXQknaBSBR9,0.0,1.0,21.69,0.0004983825474,5336.9656818393805,43520.7856156963
9073,HdY8wX9a1nDbkCWxRGhyshBJKYk223UeeDynwyFb3sJt,4AThx1F166YR56YfbqcbHuyHGPLTAWksjRBqjx4u1rJ8,,,,,,
9074,meS5RftecD3xW9WzmMxazSL3yo3VjYVy1ZjN5iySxfM,3XBg6EhnqJaKjHiS3ubkR3XiCtjyCLtbiS6X5yN3tuT7,,,,,,
9075,44NJF8qFykCrwqofRpcb1224kgBTg6L8cdWnbqtSkUbp,Cs6ezXZydWC4hqNBzoiRvevKEYRR4jZgzRDxtcBCkiNb,,,,,,
9076,FLL6DJxiM3ZTqe4GRPMM2GoMWBFVdu2WaEBqfgo8Gd37,FnrjjsYEGSSJWETcatfUpRWsBTc82qQEJFjJrTtiy4Pg,,,,,,
9077,QSxQMQUWSDvdGVoGT4CJreYVFZSnGBo6kVeDXemNz1W,5ErAm8hxAkLm81c5272E3FQaYjBX8A7s94E1aoUEeFTc,,,,,,
9078,GhE7NhexV4dmAPp78F66kNAMvxc1YnoE6Q9akMuHgfam,2HMAt2qVQuzDL1hEXFodPxUtVNYCHCDH6q5zQin9VvLh,,,,,,
9079,9UK4GrWJSWYeN2rVkN4srqXszn2UgKKs6yE9rZmDQqU4,EwQ6s4yy5Dxgf4kYzzX7PSdKuBbAYXY9DQ3GBuBRKVHm,,,,,,
9080,8JsnURrsGUaZxW2vfPsShzMkd6CXT7ymoVSEqYwxdBwy,59KnNquWiBcAAKz4AdLRoi4S7JFnTu2izY3f1y9Cjb9z,,,,,,
9081,GTuxF3pNYVjxKoBDHANjwLD5WyVAfHz86zfB1KVMNePD,2yJDuYG6diaoguHVoSC8xzKxwu1zE4vnJjkXDByesbdr,,,,,,
9082,3vZs8XbjiPUjhjGHma73etZRMKSRhS7qMRoix8FwVjht,HUVu1ihDoMpdjpUHxEUBys7uhXDN7ZMgiCoGVrb9hsT,,,,,,
9083,8zDDVqvtQkiFtzrRNn7UyjPUt8ZvAMEdpfE7JbC8w9zA,FM2ENnaKSifYajf7wFK2jFEdybC8ABMNk3r4KRwbBUPS,,,,,,
9084,DkgNCmowfdmVFcFGzeQaFX5SdbjDowCWzKAdzDBg8adP,DuTeGRP6uZf2pBXW84ggnEEpP3BtQCqGaJJWSfWHWPTJ,,,,,,
9085,5sGHt45gkrnejEbKssrVcXetmmT3DUE9T93eJQffdutw,6vXDf7hZtqDiYqcQ5KscMShweM7py3YmKAf7aFHYFJSQ,,,,,,
9086,9H3WazFYebsc9XfJmBMGgxsG5FwouxX4YmCWgEq2QiEM,CVEKeHoqB9uewZ2j1is4JorELk4cQqUQQV73W3vZ3MZ6,,,,,,
9087,FLqcukY7RehqY6ACrwVJnGH3eRgRDe93K1jLYCQN2F3U,6cnA7PeqQgpZdA7jBg4yMzTusm8JJHRWBMup84ywJfYo,,,,,,
9088,AMNa1iKykBwpqBvDnWdHzQjm8sjXp3F5MdzzhWBdzpod,ErucGzJS3Wah4dfJXEJP6Ad7nQJdXc9GuvMb9sarhZCT,,,,,,
9089,6bWiQ65Mn7N65RAtLra1GqVZa88yBg8RLXCFdy5rwiV2,CENUT5iNHenGEeuWDFcNyikee45T5kcpBiAWuG2qenM1,,,,,,
9090,5osXqXJ9nHPsuZUyKSFv7fKfUiaYtosG16DAsD2K2pk7,AwsVGCmxRNWkYCEBQTeFqZyyumv8DYPMe7fypi6DtNEe,,,,,,
9091,7Y274n3CxCNLpsmzc9yBmrxFuXRoQhKAyoXyMWebeGmX,H1GdP7oxwW4squN2X7zo1gjpx1HABjs79rqZVwpNhLnn,,,,,,
9092,5ffc64BacScvrDaQXMTUvw4WJt5HCM2CtyJ6QPRJEdhs,4gh31ZttpeVXEcnR2KrXE64V7rD97MCYqVS39D8ebwYy,,,,,,
9093,8uAQxWeSPsd26aP2AnTC6T2qGVyDKBmPVMwqwVdKcUua,Ft48yVaDrmboV7e5ghajjfdPP7nBoZ5Ntc2TQjVctW5e,,,,,,
9094,iS616uGNCwCxP1taAvvdvA2KdqfXRSjcQWwZRUgBkLb,EQYUWtYbtvN9C9ixiupXPjHyFWHsYa7dUh4DSd6rxbzt,,,,,,
9095,3toQou4UVNvyWYvMvkuv379RVEF2aN2TzCpKKBUqeQV6,2jPxG5FL6D6XEJsRszJ9cmQ54AWSpZyPFSbn3DpWBSuM,,,,,,
9096,3pxHMCUJBT3S1s6yqUPYs5Qr1KcoJkxFf5AFSvCZt58F,G1mtoi52ugcHdcnVsiUTYMZz92JUgpRqKc4g2YLF5E8W,,,,,,
9097,6DduYWdifYVbs5ChLNB5EMbugTCWxpNmZ21yaofsdmAV,2aJWEjZUpEJvmNiHCZ53wZ6M2fU95tsoJm4wBowKu7Vr,,,,,,
9098,GxrjNk8RHbDrHrrMcx16zFt8trergxsoxzWaYZJpo3SB,DShkuGFmo8TMnBkBiWmeqMrSNkwFXH2uM2bV2tN3MQa4,,,,,,
9099,Gi1ZukYnLoBbsvtawfsvjFXBx2L7N8zGUces5AXSvenW,4W2v7kEbiDBRjhjG32Zx4r1aiHWEL7Pgd8sidpzGDNui,,,,,,
9100,C6KGHMjDtokQubok3Cve2WGVA2jo8RZfuFdSEunp7PYK,FT8vMZ46cTViEsKNLGWKCiLxW74XZaEaT9tZSYyhnoj4,,,,,,
9101,3C5oetuTUjZeAmtRcGuWo7YMkUiWBDmfaTxTb74hcYaK,AfUW3efbw5c9xhuXQoERrBD7UCicbdXbPoKTXNyMqr3K,,,,,,
9102,BCgKRk4XKtFv35ss9ThFqYXpzdQMHwNwQNa4EzLcwoGj,Cu5b14TQN3N2HoboxGMDxXf3tMCsz4QZDi6JEMAExE2o,,,,,,
9103,4s7o14b2XnAdas2NwxBVJ6fANcfEA5Qy8dksuoo5uiaX,B9ABnHhBYpwtZXmKBMBYfYeR4xZLxqiyPQNqqYJre4WE,,,,,,
9104,HTcJjvQNFJQEewRf8iCcsZgFcfHoUXzpbb7WscqdK4kS,6wGzqSWYjB1nukhDwLdgXDzMNSeasuRur3FVZAkVF4pM,0.0,5.0,171.7,0.4242621095574,33.45588268395181,404.7026499234668
9105,AkycXAMrrgWhK1MHSQmMTP51Mv8yMpn9zzpqJvN7kebd,3B1No9JKRphhGiHDWGsR5un8HWHZrXxQW9q92vWYsqNk,,,,,,
9106,12XFrLoqHHYy8wRQgysvs1fCfQh6ckkZ4vDJ2sZr8Usa,2Cg1cRxjiT832b3JHenhZyTj1HujKm7qED34pm8exVRy,,,,,,
9107,Bos3mqLvYT7chmUvQ5BXf8UGt1fXjNcJZupKpLEmjUdJ,AR9R84uece4UmwzjuQiMa6jeSQmXrFLyitU7nhqbjkWK,0.0,2.0,50.0,0.0180247732483,508.1935260885184,2773.960000008085
9108,B6Y2yyZdtQXgXb6Ms931QeiAgQQ5nSVt2m2SH9eniD3s,4gGVnte33Cz8vw3WjhmXNF8CADWMYXNNVoJQ9qvyy6fV,,,,,,
9109,8vCAP6j8qVSYzskZH3nauo1DMYNNSpLhViDuaQfMtc6q,EHZ4Jdbr88xPPihskQzvagZxDvrnr5qjEkVa2gqnBHo5,,,,,,
9110,9tJ3nEgwXAzCLN8T6B5y6vbcXcdPqDxtoPywJKw4a5kX,8TJS7QbkSJeNjxcwu8Ju94WMDtZhuRUvgRvSTrupMzZM,,,,,,
9111,DEWmTn3Ah4F3nNXpoQLt1GG65Dsf4ZmGjn7FZUJyK6rP,3Ek5j2ea8wS2nCxsNgn2AbovxzJwGK7zc6xarkigSA3u,,,,,,
9112,4gxUvXdQrK14TZgQXR2VXara147AtkWamX4Q3TLvqShX,9WEVdf7GgZv8y7QsnkzCjmbLFxbBJsUf2khPKEUi9RQM,,,,,,
9113,3TiH4tZ6myspRqYwHzM1P9cCBhjutKvUxnN1HZz2xrKi,4VuZBisKygUWbc9qNct7aJvTPaB9Y7xtWiU6EFuAx8Tz,,,,,,
9114,6b4UQKQ3gJRwgnkTExCM3srLXc8uUnMyHLQtF8h7d5Sh,DduQjHqCnYZfAYs3ECz8kEqCAcvQ8872Xn7BfC87FeBE,0.0,0.0,4445.45,52.7545907868598,15.68900492900765,84.2666
9115,6Aca5pGARRZWsTU8NVgTV8CodXmFs9d7HnuAToxiwmwT,Aa31uR6eoRSqGYuuCReQsY9GZ1t5SuK877vj2tu3nWtM,,,,,,
9116,9u8d8rYZHHLn7tTKpFfTCjgpqXYXfrNU5ug8Tx9wY6Ag,9LALbB5Fz4D75m41xyJR8o9AiUbiwpDTWaPc2tsCtzCN,,,,,,
9117,4XHr5U9YNjuLD96wseJUJZfSJj5otxkDTRkA3967uo7d,3EjBuN3AdAKoEjhJrbK58H5guK3Sj69pm1hqLx1ag5s2,,,,,,
9118,3vdR6ScDqXiiLMt5paRXcYcBpbLVCRsxxxqh3mWiZih3,GbEkH9u2YR3yktU5y9GmeQTVMfvzstrEfNpqVvmGywDq,,,,,,
9119,5ZX1J2sRMcg3F6gHXQhs2SGNacWa75fJLZRAdWEKo1R,AfcTvyWX1r5rjM5x1cVr2YNL3uqxZ69ntQT8FEXhiY5g,,,,,,
9120,DAqyVExAtmsovPGrkpkFDxm6T7pKWLztfh9iPjTNDqrd,28JujYG1mbpYSjF7LNqXpup17TXb45VJHhhnFMVXtft2,0.0,6.0,0.21,0.0993551947041,0.1111637582649,2.1136287903760116
9121,4oKKkXH1LCpiGbecsYzT2tnKaTbfcjLAAmDkJSMrPUGj,AB2SadVXqvrgiRwc1hotaEMYqy6aGgSJWRcPAoLkoN21,,,,,,
9122,GNGUbwAzJYSr16sMCM7Ypipfj1m7zSZbf36nQKb187iU,42qx6fvMwJm7KtpJcR8qHmNvGFZ66oYtouX7hqKoFEUA,,,,,,
9123,95L5V2TQaoTeM2eG3AfnydbHNgYgWx34WtkjsNPbHsYd,GYzT5XG9nFdA2Jh8iGf9k8KgfPTj6Aytu8yn2pUaHnPQ,,,,,,
9124,C58KZV6k6noMVX4YRNFEe4YKBjByw57pfyLUKrLjKRrV,GWPTPnPjUDwdGNo3seQCoNrVPhY1XYgKxfhWDqoMe7D1,,,,,,
9125,7AxvGswkMr48qahGNGDfq6wAmfS1qfHh5rrvUmTFUYVJ,DGgBcketqLbZLyfCJfbiyio4Aw9mty1v7EpzSFEgVppz,0.0,4.0,8577.78,99.4859697474945,2.7581806222947,86.22100203447057
9126,7AxvGswkMr48qahGNGDfq6wAmfS1qfHh5rrvUmTFUYVJ,DGgBcketqLbZLyfCJfbiyio4Aw9mty1v7EpzSFEgVppz,1.0,3.0,46104.08,519.114997885819,-3.26125565919069,88.8128452997244
9127,2SPgGxhCTygrxHzKsDHQCbCLSDeRqTWzKC9T7aLbrz4z,Ga5K7tiCZPPitmcnR1evPJgPAU8Dm2DNw9unjNq8ABTG,,,,,,
9128,8LbuGKwrCc31WWX2JE9h9fiAQ31bqn7So5mvF4JstW7A,BJDWpYWvMJAfXwc6pdENgzdYA1vK34UPERLhNR1rG5if,,,,,,
9129,2uk7QcYFW8W75dQZBoaumUGCAuhLsu5Z1CAunWxrfGXT,6xMkac8utsZoLQDLDmvEuXXsxYe5iRnXchYuCzbfVyyB,0.0,0.0,5.32,0.0602199937486,14.44223023692542,88.34275244546468
9130,B4F6DxpR5MW3msi6KPnNzkSrrsRzFN8XexQK7GvZMtKJ,GeTqhYSwdN4KyDfZBb9XJVGLmahGUaHwnDRta4acgzck,,,,,,
9131,EQJqCiTGA2Y4BCK1yuzuuk6fZ3BdrfYN3oLFmt9UQXz9,J9G3vBVcFWC3A5KomvgmiUuDitHE3hJptLRu95Xa2Led,,,,,,
9132,9chtr2Nqg77CCCnjC5JqENmUBNxpDHVH6BG3wojn9gHQ,8HWpccoTmPZ9MsrxtvQ5BV5y8a8WBAB1Sxx2WAiYKRLH,0.0,0.0,0.05,0.000274352578,14.56596110357949,182.24723953568972
9133,Ae1A7ZCHKj6kKvF4pbZKh8GvgZbaZgfKmQSiJvYdnUgc,QCsmnptKvi7rQiokXfyjJyQWB6ZYwj6j2FnCWY33CZS,,,,,,
9134,FsbPpaX5REh2xQwVhibxxN3kHvULzmYv2Xzy4pTqGDR,4o5NekED3uwJrACTkCjrcnPpgQzLzZVQqcirSnzBCEh1,,,,,,
9135,AuYg5Jhkdq2WjG2quKn2MyuqnyfD2rABbKEQejuGfBQ1,4eEK4KiN9pQVExa1RRTHix7gdAf7tKccbCmUE8Enw1yS,,,,,,
9136,CwHuatp39g6mshDdQSPH3MVqRRtgtMwCH3u3ARiB7mFh,8eqxUV4dnigFwtcQr2uEuWm9vmUqSDx9XYwhi2i4Z6iq,,,,,,
9137,DXZEXkGHp4ik1tZRMGZQN753acbBBEhAC35H7K5xzCch,EnqXrYJ1qPXRNTodn3JqERfupCCdqSEmKoVDzKbCYXBH,,,,,,
9138,H7HCc7HBpxPm66nKe9fWBaQ7XYQU6WbLD3FxmwhGeJsK,8xmtY5ja4VVFwdS6VRh8rU5MmcagH3sHCYNGSMXqZ5jX,0.0,1.0,14.56,0.0003104598651,5198.475473434614,46898.17150861089
9139,Bgc2fKVCdvxh5LXDNLZje6M4nJgisYkQFhKvq784vU9q,AwvpWPkJTXTqNhwprNdhvtfkLN7WqY6Q8DcsqGVj5xjR,,,,,,
9140,3yjthNgsvcwy5Arpgis4kTe4xcCSjWGfViPEakvCKDRP,C2ZNHbTEXsC2aHeg2hgEHTQdAT3Nya176fmgSHMqevMj,,,,,,
9141,HEQfan4WZLaRErrr2f347gPM7fknPgQQAAFbcP8rTjVH,CXYcXxWzQQPFPLxKtAuoQAPGJv42Ru6qf5ufuCXoiFxf,,,,,,
9142,7LpYSfxDwMAkek2mGXPzKNVeUL9HadcXKR4ZPXsXS82w,8eEYM87Zo2A2g2NfwsNhNpGi43mUPzBRZG6msmRJK38V,,,,,,
9143,4VN6uVqqH54i8JVcMJM2SVokgAe2RbsYCrrsTLotM4Fd,QAeXX77JVKu25JE3uWoad8TxaC6ikQREB9YXmPu2WBn,0.0,3.0,42.12,0.5397140939125,-0.94755550944233,78.04131942277685
9144,8DECfHE4mxBMS91pFAj1EFB1kzxUQfnVMmuqM9htD4BH,73roBsAAbQKLPH23wWwxQo4BvfK7qUVALQcB5HEci7Rg,,,,,,
9145,EzcAwNya2eA7GD8ezmi49bEUP57Fq3w9SwN3uAG4HA2b,7FL3AxJZcTiCG6Ux7CVc82Nqo4msgmQASGvjfMEgQddc,0.0,7.0,49.98,1.876299337291,2.70073119409697,26.637540720001052
9146,H1tWndyQSP2W6z5cxRxF4DL7vnte6CscajbMTgPkp6qu,DHUvixZpd9LtGzMjRpeei1W7eohz1CDPaFgtXod9eWBw,,,,,,
9147,EPKXB74pzxq3A43hRF5it9VDqFVVdGxmaHF79e27NrmM,9xeAn2xVT7WLuiKsfFTayEv1u6zRGvxztj8arzuVytW1,,,,,,
9148,7YRjit1CVdYGwGvUD7ZL1t76DDenEVRkpBczPR7MdCDc,5SNNMuHtiVfrbyDqbPDZyyfTzgNRTKxf8TS2YrwnN9DL,,,,,,
9149,9p8NzK6WMyNrnKTZ5V1mfaTqpg2mSvbEoBhwTACjmesH,J5J1udcTsCXuzHb4MoJFswQd8GUHpQHtRcjqoErXH86L,,,,,,
9150,AG4CH2pHgPMSQCv9nJDQifoePTD8uSbxJgXhLztf8Rym,96hBMi43SR2BmMg2YWS2HXfG9b5H124wJA2g29m9stsP,0.0,0.0,95.99,0.5792739933781,0.7964120910496,165.70742187168415
9151,6bQ752FahPEFGZEku6URJbhaRxNdN6njqEepCF5itE2A,7XwpsC8WZcJX3xStrAzvcgzG38xqjj7hvCBVbADyVzh4,0.0,0.0,500.0,-5.4714771894115,4.97072938389951,91.38300000000163
9152,4BhzZgKwPnNVKi6LphCvCqm3Z2oQCqU5qePRFtYwzM1m,5H3HBXLEZK2pzfRMvqSVDZCeS6gqBtzkYFRHK5iedh7X,,,,,,
9153,Bu1QcYb67ESzgoK9WUNsM46p8MC6YBbqdXLXQ6UtrmfV,3JezwVUs6WnLbJnweMoays8Wuvju37hYCCm6dMLK8df3,0.0,2.0,1.0,0.0002391499472,-27.95504032062906,4181.476984244135
9154,Bu1QcYb67ESzgoK9WUNsM46p8MC6YBbqdXLXQ6UtrmfV,3JezwVUs6WnLbJnweMoays8Wuvju37hYCCm6dMLK8df3,1.0,1.0,1.0,1.88261659e-05,576.6603690320206,53117.5601719307
9155,Bu1QcYb67ESzgoK9WUNsM46p8MC6YBbqdXLXQ6UtrmfV,3JezwVUs6WnLbJnweMoays8Wuvju37hYCCm6dMLK8df3,2.0,0.0,1.0,0.0048832109062,-3.1534832019872,204.78329099616474
9156,Gwz6GTTEFj7L5UNLo9FoE3eDYBChf1hXfBhEqNWQkWTk,6qgbBSDDuJ2fgBZbAwK3ZawH8WtNmJE7yHAco8dP5WbV,,,,,,
9157,FbgZgH6nBDQUtspwR4bpx4iBjzCh27dt91pSW2oTQhMK,ArxDcmEWnxtf3xxyD7SKov1ncPuvHe2vUTu1fkVjhxaC,0.0,2.0,2591.85,0.8565437347396,513.3355581181473,3025.9400598942616
9158,9vVpCuwaK2EB5hb15fPqVf6YJwwKujgJirDC5eZY82wX,FAdyqnV74c3BdG4DChWFSRh3wvwkQ67swyA88FQpubH5,,,,,,
9159,F86NZXHSSkXXskbSuFnXbTkLeV42rsH5aDGZkXni3ZkM,FnLdCbGyyCK9vJ1Cpo5hLt4DacAjMW7op61UawYTFCFs,,,,,,
9160,6f68SML7A4KCFFR3GSP8dMzRf2x87sxLTnPhmyPEg1UG,Hd2HTbKbaSetdyo1Zrh8xtd7FaUGbFjgtmrEuiGPrhNH,,,,,,
9161,9VbiqdtCyuQdGrC3guXzCpCkSmsGVYjjnLL5pdnAtNGM,6q7H3CZzJM3FtJwpjTTmczy8AKqq2zqFV3AHc3B3ESaY,,,,,,
9162,A9u4dhWZbBwthC4WXQg1Dfp3wHYXr67SGs5na1EQ1k3r,8abFwhhZyq3xkvjp4NWDBt7qAPXBbzBxksUk8SAUeVkN,0.0,0.0,0.19,-0.0010365069463,3.85267994635473,183.30798522695827
9163,A9u4dhWZbBwthC4WXQg1Dfp3wHYXr67SGs5na1EQ1k3r,8abFwhhZyq3xkvjp4NWDBt7qAPXBbzBxksUk8SAUeVkN,1.0,1.0,2.58,5.3629348e-05,9866.181279007773,48107.98744001139
9164,A9u4dhWZbBwthC4WXQg1Dfp3wHYXr67SGs5na1EQ1k3r,8abFwhhZyq3xkvjp4NWDBt7qAPXBbzBxksUk8SAUeVkN,2.0,2.0,0.05,-1.4265986e-05,363.47862316505353,3504.840114100771
9165,7fyN2vBHn3PAGg9CwRtQQtx5dQKbKZ95hmdgfEGLcaso,FXAFvXVBWGTQY3BZVKSpinfjg9tXB3yVY4sFK2wZZ2ZU,,,,,,
9166,AEHLnUQmoNRuJyQUfCuSqFiu5CcwXQ4SrMPbVZLyvWsp,A9JmhWqSgdfB6X6sEnjaSJ1j4SyUNvuvSSj99mvofK9x,,,,,,
9167,3UkGpc8HJ18Em9qMkQViaj1vr6yVD4nn5WFsQcNjgDtU,8aLu8hvhefyaKuLNpWoBpu7gErmSGYz9vhjw9iUweov9,,,,,,
9168,4reFFDWeLHzA72aMnRP3eqfNfb2mtve1CbNZYqkkRtFr,BGya8AHo14mRUJSLwMLnknzPpJerWdjmcsDPpvifYLEj,,,,,,
9169,2U7xMf9QPWngTZwChHjzqaXjd7m92eha4e7VKfDyrnRv,CPbSWmwBdgra5g5y1oY1G7MqYtLVS6KnhJgcHrHAkgcg,,,,,,
9170,F9e5cabwFHJJLg8XhAa39zWWBFmQWNJtNxJypqfUJTwe,4ZwNd8uKeoV7vXc58cpkdDzFCzkJ6Q1M1GEMwGgpLxbN,,,,,,
9171,CEM4GyCvZoZkHroR1mnmiJ6GZuNZjKeUk5m9NoHygRo3,yjeNF8uE7bttLbDv2h5FbW8DFUygUt4yK77nK7nqw6p,,,,,,
9172,A9mMacKmHYaCfNxXbwNusgkEZq6UT2ays3BJdV2fyyjH,Ep12yBTvE3UzgqozGGha73XxxFZUDccZ4KE8EvoTP5si,,,,,,
9173,DuK5MgvMxGPSrz2pdQVipEQuys3d4jfZRtp68dc4cvW6,BU9LvJLG559yAgRDLFnsZ9zoRVBdhyZH4YEAm86rRVr8,0.0,1.0,8.0,0.0001566639524,4190.002131815678,51064.71448884498
9174,zrYojq4wCJZ5UwifRvbnQJdYTsXLTdm7F2kW1harJJX,NUJrAhyszqarAQjSAPT38EdpJ56EjyJHoFKdhinCWZE,,,,,,
9175,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,0.0,0.0,111961.27,-1239.354462723336,4.97604027509949,90.3383764431511
9176,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,1.0,4.0,57357.93,-685.7847883782455,1.09241650208962,83.63838185393544
9177,4d1V59ZrgW1mxsLj5ndfKb2Q8ybQfFwePMgepnRrKEgt,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM,2.0,3.0,229412.5,2487.0358909472143,-3.27682967146566,92.2433410933309
9178,6egLgPBuyadurbgxCDrQFFfreKA2VmmuMEwvgQXLCnk9,2uq6g7T2gNLGxoStmfzxMHTx47xpzd6z5354L1SKTdVW,0.0,0.0,296.71,3.1882392336411,14.45503387004625,93.06390714637338
9179,E2crUiYdM5UBteof9Fqr3gsAr3vPvQpgXLj2HqrMtR2g,4tnCaNsVf4Kre993CRZv1ZYzFwkBK1fWSmGe8QUHZYS2,,,,,,
9180,BQbUYSw1XsuE6LnVd4XjmxAyYgx4drE4FsetJBCdwVZW,niCk6QHFU1kyU56Mdq5RJzKrecdkNSn23ZA6wduFdWS,0.0,6.0,39.79,26.5483333333333,0.14245035873419,1.4987758176910058
9181,BQbUYSw1XsuE6LnVd4XjmxAyYgx4drE4FsetJBCdwVZW,niCk6QHFU1kyU56Mdq5RJzKrecdkNSn23ZA6wduFdWS,1.0,0.0,187.11,-2.0,4.97514918332033,93.555
9182,BTSJkMuXjKLwCcMDtXnrfyYir7EMpcQMhaSGkHXGRK6s,AqJuHPVmLxWrx36suPQGCGzECtMXHzQyncA1iksAKUhG,0.0,0.0,0.05,-0.0003592362641,0.03450319085496,139.18416651299322
9183,F8rvt6ki6S3kqPrCuQSXi7W5Jpgm8dg8cizmbujF3osm,7qhPfG9PQMgkpsHMxprJZeevy4aFmTKa8KZiDxuBkjDP,0.0,2.0,12.0,-0.0030310998052,150.72006760374467,3958.9590482680287
9184,2VoAxFVXkbTi5JNxGKtVQ9McuHapfkpG2H7oR6w1ex4p,DG4VCK2sJk29HbkpSykUvaEBYwksEwZPEdXEvcfStRo,,,,,,
